,X,Y,time
10131,17.841576,-9.922124,171711870.0
10132,17.829285,-9.91614,171728820.0
10133,17.806335,-9.892726,171745760.0
10134,17.779835,-9.846032,171762700.0
10135,17.697914,-9.678071,171779660.0
10136,17.689106,-9.635866,171796600.0
10137,17.68964,-9.725861,171813550.0
10138,17.6753,-9.72622,171830510.0
10139,17.664545,-9.728323,171847460.0
10140,17.656788,-9.707377,171864400.0
10141,17.65251,-9.68006,171881360.0
10142,17.657253,-9.605072,171898300.0
10143,17.642271,-9.544014,171915250.0
10144,17.681599,-9.395543,171932210.0
10145,17.632124,-9.472496,171949150.0
10146,17.628387,-9.4668455,171966100.0
10147,17.683968,-9.338948,171983060.0
10148,17.636347,-9.427039,172000000.0
10149,17.61222,-9.422508,172016940.0
10150,17.62194,-9.406251,172033900.0
10151,17.70279,-9.260149,172050850.0
10152,17.679861,-9.283551,172067790.0
10153,17.792091,-9.181469,172084750.0
10154,17.812101,-9.14576,172101700.0
10155,17.83186,-9.137125,172118640.0
10156,17.710175,-9.169648,172135600.0
10157,17.847008,-9.132741,172152540.0
10158,17.877745,-9.092106,172169490.0
10159,17.899822,-9.089718,172186430.0
10160,17.980484,-9.048202,172203400.0
10161,18.012928,-9.054541,172220340.0
